index,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
1340,사직단 커피집,부모님이랑 자주가는곳 친절하고 좋아요,1,0,0,0,0,0,0,0,0,0,0
2822,보통의,커피랑 쿠키 맛있었구 매장이 정말 청결했어요 친절하신 사장님때문에 늘 오는 곳이예요,1,1,0,1,1,0,0,0,0,0,0
4274,키베이커리,빵이 너무 아기자기 하고 맛있어요,0,0,0,1,0,0,0,0,0,0,0
4246,바이레인,순수카스테라도넛 크림이 느끼하지않고 맛있어요,0,0,0,1,0,0,0,0,0,0,0
4135,TOGOOR,인테리어 깔끔하고 좋아요 디저트 빵 이 좀 많이 개선이 필요할 것 같아요 그리고 노래소리가 너무너무 큽니당 넘 친절하시고 좋았어요,1,0,1,0,0,0,0,0,0,0,0
2730,소크,커피 굳 핸드릭스 굳 하이볼 맛집입니다,0,1,0,0,0,1,0,0,0,0,0
1586,보로우커피,아메리카노에 산미 없어서 좋았어요 치즈타르트랑 얼그레이타르트 먹었는데 타르트도 둘다 맛있었어요,0,1,0,1,0,0,0,0,0,0,0
1125,헤르만의정원,매장 인테리어도 예쁘고 찻잔이 맘에들어요 스콘과 밀크티가 정말 맛있습니다 먹다가 더 먹고싶구 더 머무르고 싶어서 카모마일과 스콘 추가까지 했어요 추워서 따뜻한 메뉴 잘 먹고갑니다 금요일 크리스마스이브라 그런지 헤르만의 정원 카페가 원래그런지 오후 시쯤 웨이팅 팀 분 정도 기다렸어요,0,0,1,1,0,1,0,0,0,0,0
787,클럽에스프레소,연령대 다양하게 찾는 카페 혼자 오거나 둘이 오는 손님들이 많고 대부분 조용한분위기이다 층과 층 모두 긴 테이블이 있는 점과 각 층마다 다른 분위기가 좋다 식물 인테리어 조명이 편안하고 따스한 느낌을 준다 커피는 예전보다 아쉽지만 평타이상,0,0,1,0,0,0,0,0,0,0,1
3292,키쏘커피 조선일보점,조선일보 건물 층에 있어요 시원해요,0,0,0,0,0,0,0,0,0,0,0
2268,베이크업,케이크 주문제작 했는데 딱 제가 원하는 디자인으로 너무 예쁘게 만들어주셨어요 요청했던 멘트가 하나 빠져서 아쉽긴했지만 케이크를 크게 만들어주셔서 못쓰신거라 생각해요 그래도 온가족이 눈으로 한번 입으로 한번 넘넘 즐겁고 맛있게 잘 먹었습니다,0,0,0,1,0,0,0,0,0,0,0
4299,그린랩,나만을위한 온전한사간이라 너무 좋았어요,0,0,0,0,0,0,0,0,0,0,0
1961,도넛정수 창신점,뷰가 끝내줘요 커피도 맛있고 도넛도 맛있고요 일층은 주문하는곳 이층에 테이블이 있어요 인테리어도 깔끔하고 느낌있어요 창신동 멋진뷰 좋아요,0,1,1,1,0,0,0,0,1,0,0
830,안다미로상명대자하관점,상명대학교 학생들이 운영하는 카페입니다 대체로 저렴한 편입니다 수업가기 전에 간단히 먹고 가기 좋아요,0,0,0,0,0,0,0,0,0,1,0
4360,파머스카페,두번째 방문인데 너무좋아요 서울숲에서 놀다가 쪼코우유 먹으러 가면 딱 카페 너무 편하구 친절하고 서울숲갈때마다 방문할것같 아용 의자 푹신한게 젤 맘에들어요 고양이는 안보여서 조금 아쉬웠어요 크로플도 생겼으면 좋겠어요,0,0,0,0,0,1,0,0,0,0,0
3873,체다앤올리,식사를 위한 고객보다 음료 이용 고객이 많았음 음식이 맛있고 내부도 청결해서 좋지만 굉장히 어수선해서 아쉬웠습니다,0,0,0,0,1,0,0,0,0,0,0
620,부암동스코프,스콘과 브라우니 맛집이예요 브라우니는 어떤걸 선택해도 맛있어요 너무 달다싶지만 단 맛에 먹는 거니까요 스콘도 바삭하고 고소 해요 버터향도 풍부해서 좋아요 커피는 신맛나는 원두네요 원두종류를 선택하면 좋을텐데 그점은 아쉬워요,0,0,0,1,0,0,0,0,0,0,0
3916,봇봇봇,다들 친절하시구 좋아요,1,0,0,0,0,0,0,0,0,0,0
1900,을지로 문덕 커피,파인애플 빙수 먹어봤는데 맛있어요 딱 달달한 파인애플을 써주셔서 인공적인 맛 없이 달고 맛있네요 그리고 안에 코코팜에 들어갈 법한 코코넛 젤리가 들어있어서 씹히는 맛도 있고 좋아요 특이한 빙수 드시고 싶은 분께 추천드립니다,0,0,0,1,0,0,0,0,0,0,0
1886,엔티커피,흥인지문 인근 분위기 좋고 맛좋고 완구거리랑 한참을 걸었는데 쉬기 너무 좋아요 매장도 넓고 자리도 넉넉하니 굿,0,0,1,0,0,0,0,0,0,0,0
378,Say Something,아이스크림 라떼 맛있어요 사장님이 친절하셔서 기분이 좋습니다 크진 않지만 좌석도 많아요,1,1,1,0,0,0,0,0,0,0,0
292,플리퍼스 익선점,슈가프리한 맛이예요 그래서 달달한거 좋아하시는 분들은 비추 오히려 옆집 사장님은 디저트인데 안달아서 좋다고 하더라구요,0,0,0,0,0,0,0,0,0,0,0
3634,카페캠프통,넓고 쾌적해서 좋아여 진짜 압구정에서 젤 넓은 카페인듯해여 블루베리음료 맛나요,0,0,1,0,0,1,0,0,0,0,0
1778,카페 꽃이피움,넓고 좋아요 아이스크림 커피 다 맛있고 좋았습니다,0,1,1,1,0,0,0,0,0,0,0
4010,카페페를,컵빙수 메뉴판에없었는데 사장님께서 있다해가지고 먹어봤는데 완전 꿀맛 달달 인절미쫀뜩하니 아주 제입맛에 딱 파니니 진짜 여 기 최고 다른곳은 안에 내용물이 좀 허전한데 여긴 듬뿍차있음 라떼도 역시 맛이또요 다음에는 샌드위치 도전하러 또올게요 먹고싶은 메뉴가 많은 곳,0,1,0,1,0,0,0,0,0,1,0
2609,로드리카페,인생빵집 스프레드맛집이에요 회사 대리님이 데리고 가신 이후 저의 인생 맛집이 되었어요 이곳 덕분에 아침에 빨리 회사 오고 싶을정도 특히 샌드위치 진짜 진짜 최고입니다 꼭 드셔보세요 당신의 인생맛집이 될 것입니다,0,0,0,1,0,0,0,0,0,0,0
571,라포레,여친이 마카롱 좋아해서 사갔는데 옆에서 같이 한조각 먹어보니 상상한것 이상으로 맛있어서 화들짝 놀랐네요 평가가 좋은 이유 납득했습니다,0,0,0,1,0,0,0,0,0,0,0
811,럼버잭,처음 왔는데 분위기가 너무 좋아요 반했어요 커피도 맛있어요 꼭 재방문할 예정입니다 단점은 주차 헿,0,1,1,0,0,0,0,0,0,0,0
4365,Le Sel 르셀,플레인소금빵외에 올리브 바질 감태 오징어 먹물 고르곤졸라 넛츠 양파등 소금빵종류가 많아 여러가지 풍미와 함께 골라먹는 재미도 느낄 수 있는 신상 베이커리 겉바속촉의 소금빵으로 겉표면의 바삭함을 더 느낄 수 있었던 곳,0,0,0,0,0,0,0,0,0,0,0
3278,나리꼬모 롯데백화점 명동본점,유명하고 도넛 먹고 싶어서 샀는데 도넛 빵부분이 쓴맛이 나고 크림은 약간 싼 크림 맛 도넛외는 안 먹어봐서 모르겠지만 도넛은 개인적으로 비추,0,0,0,0,0,0,0,0,0,0,0
552,테라로사 국립현대미술관서울점,커피 맛있고 잠시 쉬기 괜찮아요 사람들이 많아요,0,1,0,0,0,0,1,0,0,0,0
1378,라그린,신선한 채소와 후무스 샐러드 맛있는 고메 치킨 파니니 너무 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2394,꽈백이,가볍게 여러사람에게 맛있는거 주고 싶을 때 만원치씩 사갑니다,0,0,0,0,0,0,0,0,0,0,0
2837,메종드루즈,꼬끄 겉은 바삭하고 속은 부드러워요 크림이 찐하고 맛있어요 그리고 가게 인테리어가 정말 멋져요 다른 세상 같음,0,0,1,1,0,0,0,0,0,0,0
4107,CLASKA,아인슈페너 너무 맛있어요,0,1,0,0,0,0,0,0,0,0,0
1783,카페 꽃이피움,매장도 넘 이쁘고 커피 맛있어요,0,1,1,0,0,0,0,0,0,0,0
4026,버터 팬트리,버터만 전문으로 파는 신상 핫플 성수동 모야모야 왜케 조은데가 마니 생겨,0,0,0,0,0,0,0,0,0,0,0
3492,르빵 명동성당점,밤식빵 소금빵 지나가다 구매 맛은 겉은 달달고소한 크럼블이 안은 적당히 단 통밤이 듬뿍 들어가있는 부드러운 밤식빵 으로 재료를 아끼지 않은게 느껴지는 훌륭한 맛 소금빵은 촉촉계로 부드러운 버터롤 가깝지만 짭짤해서 괜찮았음 시부터 선착순 개 인 개 한정 판매 다른 제품들도 맛있어 보임,0,0,0,1,0,0,0,0,0,0,0
3567,커피쉬,일찍부터 영업하니까 좋네요,0,0,0,0,0,0,0,0,0,0,0
1422,파파브레드,맛있는 빵이 많아요,0,0,0,1,0,0,0,0,0,0,0
2968,카페 엔드롱,단둘이 와서 수다떨기 좋은 카페 아담한 규모에서 창밖을 바라보며 감상에 젖기 좋아요 커피 맛있고 사장님 친절하세요 와이파이 곳곳에 적혀있어서 업무보기도 편해요,1,1,1,0,0,0,1,0,0,0,1
1845,엠마 종로5가전철역점,부모님 빵 사러 들리는 엠마 빵집 왕모찌가 최공,0,0,0,0,0,0,0,0,0,0,0
1323,에이에이트카페,근처 살기에 한번 가봤는데 카운터 보시는 여자 사장님이 친절하시네요 동네에서 조용히 대화 나누고 책 읽기 좋을 듯합니다,1,0,0,0,0,0,1,0,0,0,1
2053,러셔스 스쿱스,좋아요 직원분들도 친절해요,1,0,0,0,0,0,0,0,0,0,0
3036,카페 스파츠,커피는 맛있는데 매장이 조금 더 청결했으면 좋겠어요,0,1,0,0,0,0,0,0,0,0,0
24,서촌스코프,뭘 먹어야할지 몰라 베스트셀러로 골랐는데 진짜 너무 맛있네요 다 먹어보고 싶은데 사이즈가 커서 부라우니는 진해서 커피와 먹기 너무 맛있구영 오렌지 케이크는 달지 않고 맛있어요 스콘은 진짜 고소하고 진짜 맛있어용 자주 가야겠어요 한시간 걸리는 거리이지만 또 가야겟어요,0,1,0,1,0,0,0,0,0,0,0
4326,업사이드커피 뚝섬점,커피 여러잔 사갈일잇어서 근처에 커피집 많아서 고민고민하다 갓는데 완전 대만족 혼자서 잔사서 다들고갈수없엇는데 바쁜시간인데도 근처까지 들어다주시고 센스 말못 담에 매장에 가서도 먹을께요 돈많이버세요,1,0,0,0,0,0,0,0,0,0,0
2785,카페 더블린,최고의 스콘집 추천합니다 파운드도 맛있어요 그냥 다 맛있어요,0,0,0,1,0,0,0,0,0,0,0
2347,오후홍콩 대학로점,오후홍콩커피랑 밀크티 핵맛있어요 빵 먹으러 온건데 음료 완전 맛있어서 감동 커피 마시면서 빵 기다리는데 갓구어진 빵 눈물 흘리며 먹음 너무 맛있어요 배불러서 빵 포장해왔어요 직원분도 진짜 친절하시고 또 올거에요 굿굿굿,1,1,0,0,0,1,0,0,0,0,0
3028,최콜릿,생초코렛은 생각보다 별로였고 브라우니는 의외로 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
50,인왕산 대충유원지,서촌 한옥 풍경이 내려다 보이는 뷰를 가진 카페 카페 안은 약간 바 같은 분위기에 한옥느낌을 살짝 첨가한 느낌입니다 커피를 바로 눈앞에서 내려주시는데 직접 보는 재미도 있고 커피맛도 좋습니다 적당한 가격에 위스키들도 구비해놓고 있는데 커다란 사운드에서 나오는 음악과 즐기기엔 딱 좋을 듯 합니다 조금 좁은게 아쉽지만 데이트 코스로도 정말 좋은 느낌,0,1,1,0,0,0,0,0,1,0,1
2995,리틀하우스,창가자리가 햇빛이랑 바람 살랑살랑한게 넘 좋습니당 노래선정도 쵝오 음료도 음식도 다 존맛탱입니다 왕 추천해요,0,0,0,1,0,1,0,0,0,0,0
1298,카페 아에 종로점,음료가 캔에 담겨져나오는데 독특하고 맛도 좋아요,0,0,0,0,0,1,0,0,0,0,0
468,와프,벨기에 사장님이 직접 만들어 주신 벨기에 와플 그리고 저녁에는 벨기에 맥주 그리곷와인 등 다양한 안주와 테라스,0,0,0,0,0,0,0,0,0,0,0
781,부암동 카페 스탐티쉬,날이 쌀쌀해서 오래간만에 녹차라떼 맛있어요,0,0,0,0,0,1,0,0,0,0,0
1852,JW 메리어트 동대문 더라운지,이제 스페셜 음료는 안주네요 커피와 차만됩니다 그래도 애프터눈티는 정말 좋은 곳이에요,0,0,0,0,0,0,0,0,0,0,0
1764,갤러리소연카페,음료도 맛있고 사장님이 친절하셨어요 그리고 멋진 작품들이 있어서 구경하기도 좋았아요,1,0,1,0,0,1,0,0,0,0,0
481,더프트,아담하지만 세련되고 분위기 좋은 카페에요 사장님 친절하시고 음료 양도 많네요,1,0,1,0,0,0,0,0,0,0,0
2669,인잇,원두가 좋은건지 프렌차이즈 커피랑은 확실히 달라요 과하지않고 적당히 깊은맛 샌드위치도 섭웨이 싸다구 때리고도 남을 맛 식자재 도 좋은재료 쓰는거 느껴지고 재료 조합 을 잘 하시는 사장님이신듯 잘먹고갑니다 아 화장실 핸드워시도 최애 브랜드인거보고 깜 놀했네요,0,1,0,0,0,0,0,0,0,0,0
2888,369마실,별 고구마라떼시켰어요 진하고 맛있더라구요 추천 성각쪽에있어요 쉬러오고싶다면 들리면 좋을거같더라구요 실내 좌석이 한자리밖에 없어요 야외테이블은 자리 정도 실내가 아늑해서 좋아요 경쟁이 치열하실듯,0,0,0,0,0,1,0,0,0,0,0
28,서촌스코프,버터가 많이 들어갔는지 조금 느끼한 감이 있는데 퍼석한 스콘 말고 이런 느낌의 스콘 좋아하시는 분들은 잘 맞을듯 해요 저는 물론 너무 좋아합니당,0,0,0,1,0,0,0,0,0,0,0
1349,스코니,가성비 좋은 편이고 친절하시고 맛있습니다,1,0,0,0,0,0,0,0,0,1,0
1242,오니로커피,진짜 내 취향 카페 분위기도 너무 좋고 인테리어도 마음에 들고 무엇보다 커피가 맛집 가성비도 좋은편 우리동네였으면 진짜 맨날 올거같음,0,1,1,0,0,0,0,0,0,0,0
1358,로코페페,울딸 감성에 맞을만한 곳이네요,0,0,0,0,0,0,0,0,0,0,0
1312,파이어로버스커피클럽,저렴한데 커피맛도 좋고 사장님들 너무 친절하세요,1,1,0,0,0,0,0,0,0,1,0
1975,커피한약방 혜화점,커피도맛나고 분위기도좋았어요 당근케익도 넘 맛남,0,1,1,1,0,0,0,0,0,0,0
2224,을지다락,층에 꼭 올라가보세요 볼거리가 많더라구요 텀블러 할인해줘요 원,0,0,0,0,0,0,0,0,0,0,0
1973,커피한약방 혜화점,인테리어가 분위기있고 좋아요 디저트가 맛있었어요,0,0,1,1,0,0,0,0,0,0,0
3855,이곳에,인테리어 음료 분위기 모두 성공적,0,0,1,0,0,1,0,0,0,0,0
3444,란쥬스,추운날 몸이 따뜻해지는 십전대보탕 추천,0,0,0,0,0,1,0,0,0,0,0
3038,찜했당,떡케이크 진짜 맛있어요,0,0,0,1,0,0,0,0,0,0,0
568,라포레,너무 맛있고 커피도 맛있어요 마카롱도 제 얼굴만큼 큽니다 아 그리고 무엇보다 직원분인지 사장님이신지는 모르겠지만 너무너무 친절하시고 예쁘세요 김지원 닮으셨어요 맛 추천도 잘 해주시고 안국역 갈 때 마다 방문 할 것 같아요,1,1,0,1,0,0,0,0,0,0,0
3438,움트 신세계백화점 본점,케이크가 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
2589,인터미션,커피 음료 쿠키 맛있어요 예쁜 인테리어와 친절함은 덤 잘 쉬다 왔습니다,1,1,1,1,0,1,0,0,0,0,0
2851,스스쿠,크리스마스 케이크 넘 맛있고 예뻐요 다른 구움과자들도 빠짐없이 사왔어요 언제나 맛있습니다,0,0,0,1,0,0,0,0,0,0,0
1191,소설원,일본 스타일 인테리어의 카페 예쁘고 디저트도 맛있어요 합정이나 익선동 같은 곳에 있었으면 웨이팅 많았을 것 같은데 장소 때문인지 자리도 넉넉했어요,0,0,1,1,0,0,0,0,0,0,0
3441,나떼조아,늘 친절하신 사장님 커피면 커피 티면티 심지어 토스트까지 사장님의 부심 가득 맛있고 향기그득입니다,1,1,0,1,0,0,0,0,0,0,0
1488,갤러리더스퀘어,여기너무너무 맛있고 너무좋아요 메뉴자부심이 느껴지고 뷰도 좋구 사장님 마인드가 멋지십니다,0,0,0,0,0,0,0,0,1,0,0
3304,세마카페,권진규전시회를 보고 지친 다리를 쉴겸 찾은 미술관 건물 안 찻집 의자가 띠,0,0,0,0,0,0,0,0,0,0,0
1011,더 피아노,주말에 방문해서 그런가 주차공간은 많지 않아서 주택가에 주차했어요 음료 가격이 으마으마 하네요 대신 뷰도 좋고 시원해서 힐링 하고 갑니다,0,0,0,0,0,0,0,0,1,0,0
1812,머무름,인사동 나들이 후 잠깐의 쉼과 편안함을 누리고 왔습니다 따뜻한 쌍화차 생강차 다과세트 팥죽 함께여서 더 행복한 시간 보냈습니 다,0,0,0,0,0,0,0,0,0,0,0
850,베이커스퍼센트,카놀리크림 크로아상 카놀리크림이 뭔가 해서 찾아봤는데 정보가 없다 먹어보니 살짝 신맛이 나는 우유크림 커스터드크림 에 피스 타치오로 보이는 것과 초코칩이 박혀있는 것이었다 맛은 쏘쏘 중간 중간 씹히는 초코칩의 단맛과 식감이 좋았다,0,0,0,1,0,0,0,0,0,0,0
4301,묘사서울,이렇게 찐한 소다거품 어떻게 만드시는 걸까 먹을수록 신기하고 맛있었던 뽕따라떼 아무래도 묘사서울의 시그니처는 쑥인것 같 음 쑥으로 만든 쑥라떼 쑥양갱 쑥나무모나카 왜이렇게 맛있는거에요 신메뉴 레몬아이스티도 깔끔개운한 맛이라 우유우유한 메 뉴들 사이에 잘 시킨 것 같음 사장님 넘나 친절하시공 특별한 메뉴들이 많아서 깜짝 놀랐어요 다음에 다른음료도 맛보,1,1,0,1,0,1,0,0,0,0,0
3763,오우도,감성적인 카페 겸 갤러리,0,0,1,0,0,0,0,0,0,0,0
1717,앞으로의빵집,비건 아닌데 비건을 여기저기 찾아 먹었습니다 여기는 정말 맛있어요 특히 당도는 너무 맘에 듭니다 자주 이용할게요 맛있고 건강한 디저트를 만들어 주셔서 정말 감사합니다,0,0,0,1,0,0,0,0,0,0,0
286,플리퍼스 익선점,수플레 맛집이네요 따뜻할 때 바로 먹어서 좋았어요 다음에 다른 메뉴도 먹어보고 싶네요,0,0,0,1,0,0,0,0,0,0,0
443,내자땅콩,선베이과자 원 양적고 가격이 착하지않아요,0,0,0,0,0,0,0,0,0,0,0
3127,Gnoy,사장님 친절하시고 커피 하고 쿠키 맛나요 음악도 힙하고 분위기 좋아서 또 방문 하려고요,1,1,1,1,0,0,0,0,0,0,0
1142,디퍼카페테리아,우연히 들어갔는데 아포카토가 정말 맛있었어요 재방문허고 싶어요,0,0,0,0,0,1,0,0,0,0,0
1198,호전다실,차에 대해 잘 몰랐는데도 너무 싑고 재미있게 설명해주셔서 시간 가는줄 몰랐어요 무료시음이었는데도 다양한 차 종류 선보여주시고 계속 부어주셔서 신기한 차들 실컷 마신 것 같아요 다음엔 티 클래스도 꼭 들어보고 싶어요,0,0,0,0,0,0,0,0,0,0,0
2172,테르트르,커피맛은 그냥그저 그래요 뷰가 정말 좋습니다 특히 야경뷰가 더 이쁘구요 낮에는 햇빛이 잘들어와서 많이 더운편이에요,0,0,0,0,0,0,0,0,1,0,0
4239,애드앤드,분위기좋아요 디카페인으로 다 가능해서 좋아썽욤,0,0,1,0,0,0,0,0,0,0,0
3978,굴림,평일 낮이라서 그런지 손님이 한 명도 없었어요 종류 많아서 한참 고민했어요 뀐아망 달달해요 아 근데 하나만 사면 매장 이용 안돼요 음료 안 마시고 빵만 먹고 가려고 했는데 하나만 사면 좀 그렇대요 참고하세요,0,0,0,0,0,1,0,0,0,0,0
11,에디션덴마크쇼룸,화이트템플 그린자스민트 향 너무좋아요 선물하기도 좋고 내가 즐기기에도 좋아요,0,0,0,0,0,1,0,0,0,0,0
2778,위치스커피 파스텔드나따 대학로점,파니니도 맛있고 햄에그샌드위치도 넘 맛있어요 아이스티가 다른곳과는 다르고 커피도 맛있어요,0,1,0,1,0,0,0,0,0,0,0
2590,인터미션,뷰가 좋고 특히 음료가 맛있었어요,0,0,0,1,0,1,0,0,0,1,0
1264,남매다과점,근처에 오면 당충천하러 오는곳 쿠키와 마카롱 너무 맛있음,0,0,0,1,0,0,0,0,0,0,0
2597,D CAFE 동대문점,아이스라떼는 원입니다,0,0,0,0,0,0,0,0,0,0,0
3235,르풀,네이버예약으로 주문하고 희망시간보다 일찍 갔는데도 친절하게 맞아주시고 바로 만들어주셔서 신선하게 즐길 수 있었습니다 가게도 예쁘고 일부러 찾아가서 즐겨볼 만한 멋진 곳입니다,1,0,0,0,0,0,0,0,0,0,0
1420,파파브레드,오랫만에 갔어요 알찬 재료들로 잘 만들어 변함없이 맛있는 빵들 기분좋게 잘먹었어요 굴림만두수준의 유기농밀 팥빵은 여전하네요,0,0,0,1,0,0,0,0,0,0,0
1905,섬광,굉장히 유니크한 카페 입니다 옛날 건물에서 울려퍼지는 쿵쾅거리는 음악소리가 인상적이었어요,0,0,0,0,0,0,0,0,0,0,0
833,씨앤코컴퍼니,상명대내에 위치해요 굿,0,0,0,0,0,0,0,0,0,0,0
783,부암동 카페 스탐티쉬,파배오 마시며 뜨개질 파배오 맛있어요,0,0,0,0,0,1,0,0,0,0,0
3852,이곳에,볼거리가 많고 포토존 많아요 가성비대비 음료랑도 많네요 이쁜카페찾아갔는데 신발사고싶어서 이성을 잃을뻔,0,0,1,0,0,0,0,1,0,1,0
4176,옹근달,분위기 짱 커피맛좋아요 사진잘나와요,0,1,1,0,0,0,0,1,0,0,0
1466,루터커피,누텔라 초코칩 추천 합니다,0,0,0,1,0,0,0,0,0,0,0
4137,TOGOOR,분위기도 좋고 사장님들 짤친절 가끔 강아지 손님들 있으면 행운 아이스라떼랑 샌드위치,1,0,1,0,0,0,0,0,0,0,0
3903,201호,브런치카페 좋아용 양이 일단 많고 대낮에 낮술이라뇨 좋아용 은근 양도 많고 프렌치도스트 엄청부드러워요 로제리조또도 고 기도 맛있고 담백하니 굳굳,0,0,0,1,0,0,0,0,0,0,0
4231,고망고 건대점,체인점 많아지길 너무 맛나요,0,0,0,0,0,0,0,0,0,0,0
960,이채 카페,스페셜티 커피를 사용합니다 라는 표지판을 따라 들어가면 골목 끝에 있어요 카페 곳곳에 북촌의 운치가 담뿍 담겼어요 고즈넉함 에 마당도 살금살금 지나갔어요 여름에는 마당의 해바라기를 마주볼 수 있어 비 오는 날도 금상첨화 랍니다 커피 한 잔에 담긴 주인장 의 손길과 친절도 커피처럼 스페셜 했어요,0,1,1,0,0,0,0,0,1,0,0
2149,플러스카페 3호점,최애메뉴 레몬차 상큼하고 맛있습니당,0,0,0,0,0,1,0,0,0,0,0
1978,커피한약방 혜화점,커피맛도좋고 인테리어도 멋있어요,0,1,1,0,0,0,0,0,0,0,0
2712,카페 빵쌤 대학로점,매장도 크고 맛있어 보이는 베이커리가 많아요 멜론빵 만화에서나 많이 봤는데 직접 먹어보니 매력적이고 맛있네요 빵 나오는 시간이 별도로 정해져 있었어요,0,0,1,1,0,0,0,0,0,0,0
2746,라콜롬브,여기 에스프레소 넘 맛있고 디저트로 너무나 맛나요 핫음료랑 주문하면 커피잔이랑 디저트랑 셋트라서 더예뻐 사진찍기 최고,0,1,0,1,0,0,0,1,0,0,0
2240,달팽이카페,밥먹었는데도 허기가 져서 들오가서 파니니 시켜먹었는데 짱 맛나요 먹고나서 한개 더 시켜먹었어요 전체적으로 깔끔한 곳이에요,0,0,0,1,0,0,0,0,0,0,0
975,스노브 서촌점,날이 좋아 밖에 앉았는데 파리 노천카페 온 것 같고 좋았네요,0,0,1,0,0,0,0,0,0,0,0
2772,바잇더스윗,쿠키가 맛있어요 너무달지않고 적당하게 커피한잔과 딱 먹기 어울리는 맛입니다 보문역의 자랑,0,0,0,1,0,0,0,0,0,0,0
1688,뮤직컴플렉스 서울,분위기 사장님과 직원분들이 친절하시고 듣고싶은 를 가져다 들을수 있는점이 가장좋아요,1,0,0,0,0,0,0,0,0,0,0
1680,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,예약제라 창가자리 앉고 너무 좋았어요 음식도 다 맛있고 분위기가 너무 좋네요 다음에 재방문 필수 입니당,0,0,0,0,0,0,0,0,1,0,0
1239,여기인가,예쁜 한옥집에 뱅쇼 맛있어요 강츄,0,0,1,0,0,1,0,0,0,0,0
2644,몽쥬 빠티세리,가격도 너무 괜찮고 파이류 케이크류 다 맛있어요,0,0,0,1,0,0,0,0,0,1,0
339,빅토리아베이커리 서촌,날씨좋으면 야외테이블에 앉는걸 추천해요 내부가 좁고 어둡고 시끄러워요 편히 앉아서 대화할수있는 공간이 아니었습니다 디저트가 어떤건 맛있는데 어떤건 너무 느끼하고 달아서 맛만보고 남겼어요,0,0,0,0,0,0,0,0,0,0,0
1394,마샹스,향긋한 차와 여유로운 분위기 좋아요,0,0,1,0,0,1,0,0,0,0,0
3219,라운드앤드,샌드위치 커피 세트가 저렴해요,0,0,0,0,0,0,0,0,0,1,0
2490,카페낙타,옆에 아주 비싼 커피집을 보고 갔지만 가격도 착하고 뷰도 못지않게 좋은 곳,0,0,0,0,0,0,0,0,1,1,0
2475,후와리,그냥저냥 그래도 집 근처에 푸딩 파는곳이 있어서 좋아요,0,0,0,0,0,0,0,0,0,0,0
2193,심세정,이뻐요 빵도 맛잌 어보이네여,0,0,0,0,0,0,0,0,0,0,0
3909,puum,크로플와플 맛있어요,0,0,0,1,0,0,0,0,0,0,0
1615,파머스반 브레드,시금치치아바타 너무 맛있네요 구름빵도 쫄깃쫄깃,0,0,0,1,0,0,0,0,0,0,0
1025,키미아트,날씨가 좋은 날이라 오랜만에 방문했습니다 전망 좋습니다,0,0,0,0,0,0,0,0,1,0,0
761,aoc,동네 주민으로서 정말 애정하는 곳입니다 디저트도 너무너무 맛있고 사장님도 세상 친절하셔서 방문 방문 또 재방문합니다 꽃과 소품과 인테리어 감성도 엄청나서 사진도 늘 예쁘게 나와요 서촌 오시면 꼭 들려서 밀크티랑 판나코타 드세요,1,0,1,1,0,0,0,0,0,0,0
1057,북커스,음식 나오는데 시간이 좀 걸리기는 하지만 층고 높고 뷰 좋아서 정말 기분 좋은 공간이에요 두번째 방문인데 또 가고 싶어요,0,0,1,0,0,0,0,0,1,0,0
3805,카페요아정,요거트 아슈크림 최고,0,0,0,1,0,0,0,0,0,0,0
3268,리에제와플 더 뷰,매장 생겨서 너무 좋아요 음료도 와플도 다 맛있어요,0,1,0,1,0,0,0,0,0,0,0
2128,모자이크 베이커리 율곡점,오픈형 베이커리라 개방감있고 밝아좋아요 오후 시쯤이어서그런지 빵종류가 많지않고 앉는자리가 편하거나 그렇진 않아도 지나다 들리고픈 베이커리입니다 아이스커피도 무난하게 맛있고 스콘부드러웠어요,0,1,0,1,0,0,0,0,0,0,0
2518,창신동달커피,작은 카페여서 별 기대 안했는데 커피 맛보고 넘 맛있어서 깜놀했어요 게다가 가격까지 싸요 우리 동네에 이런 곳이 있었다니 앞으로 자주 와야겠어요,0,1,0,0,0,0,0,0,0,1,0
491,안녕 제제,마카롱은 순수우유 별 개 드려요 오늘은 호두파이 같이 주문한 밀크티에 우왕 맛있당 용기도 센스 굿굿 사진이 센스를 못따 라가네요 달지 않은데 맛도 있는 카페 찾으시면 강추,0,0,0,1,0,1,0,0,0,0,0
1471,어니언 안국,우선 직원분들이 정말정말 친절하셔요 가본 핫플 카페중에 가장 친절한듯 어니언의 대표메뉴인 팡도르 맛잇구요 소세지도 약간 매콤한 맛이 나서 맛있어요,1,0,0,1,0,0,0,0,0,0,0
2380,극단 소년 카페,극단 소년 흥했으면 좋겠습니다,0,0,0,0,0,0,0,0,0,0,0
1041,카페비비,비비이사님 넘 조아요 허 빨리 코로나 풀리고 다시 영업시간 새벽 시까지 열었으면 좋겠어요 고요한 새벽과 정말 찰떡인 카페이네용,0,0,0,0,0,0,0,0,0,0,0
