,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
4112,르풀,시청 커피 맛집 라떼가 정말 진하고 맛있어요 뷰는 언제나 봐도 좋구요 디카페인 생겨서 너무 좋고 시그니쳐 커피들 전부 맛있어요 근데 너무 비싼 가격 디카페인 베이비라떼 원 일주일에 한번만 마시는 걸로 할께요,0,1,0,0,0,0,0,0,1,0,0
4113,르풀,시가렛이 담배 인줄 모르고 방문 이곳이 핫한 카페 인줄 몰랐구요 공휴일 주말엔 웨이팅이 생기네요 기다렸다가 창가자리 앉았어요 원두 커피가 끌렷지만 포기하고 콜 브 라 로 전망뷰 좋아요,0,0,0,0,0,0,0,0,1,0,0
4114,커피앤시가렛,덕수궁과 시청뷰가 한눈에 내려보이는 명당같은 자리에 리에제와플 더뷰 까페가 오픈했네요 이제 줄서서 힘들게 드시지말고 멋진뷰를 보며 와플놔 음료 편하게 드세요 커피는 스벅보다 저렴합니다,0,0,0,0,0,0,0,0,1,1,0
4115,커피앤시가렛,매장이 생각보다 작아서 인기 많은 시간대는 붐빌 듯 하네요 뷰도 좋고 와플도 맛있어요 그런데 건물이 오래되서 그런지 화장실이 너무 세면대에서 물을 틀었는데 세면대 연결부위가 헐거운지 바닥으로 물이 쫙 그냥 통과되어버리더라구요 신발에 물 맞음,0,0,0,1,0,0,0,0,1,0,0
4116,커피앤시가렛,자리가 좁은게 단점이에요,0,0,0,0,0,0,0,0,0,0,0
4117,커피앤시가렛,돈 아까운 곳 홍차밀크티는 담아주다가 말고 컵의 반만 줌 와플은 생활의 달인에 나온 집이 맞나 싶을 정도로 집에서 구워도 이것보다는 맛있을거 같음 와플 푸석푸석 다시는 안갈거 같네요,0,0,0,0,0,0,0,0,0,0,0
4118,커피앤시가렛,존맛 근데 사람이 너무 많아요,0,0,0,0,0,0,0,0,0,0,0
4119,커피앤시가렛,층 매장보다 더 빨리 나온다해서 올라갔는데 앞에 팀있는데 분 넘게 기다렸어요 올라가실분은 꼭 카페에 대기 얼마나 있는지 확인하고 올라기시길,0,0,0,0,0,0,0,0,0,0,0
4120,커피앤시가렛,뷰도 좋고 앉아서 와플 먹으니까 좋아요,0,0,0,0,0,0,0,0,1,0,0
4121,던킨 부영태평점,치즈향 진하고 좋아요 선물하기도 좋구,0,0,0,0,0,0,0,0,0,0,0
4122,던킨 부영태평점,선물용으로 잘샀어요,0,0,0,0,0,0,0,0,0,0,0
4123,그래인스쿠키 롯데백화점본점,매일 갓볶은원두를 판매하는곳 원두도신선하고 정말맛있어요,0,1,0,0,0,0,0,0,0,0,0
4124,그래인스쿠키 롯데백화점본점,커피 맛 괜찮아요 샷까지 넣어주는거 짱,0,1,0,0,0,0,0,0,0,0,0
4125,그래인스쿠키 롯데백화점본점,커피맛있어요 잔 선결재시 잔 더 주네요,0,1,0,0,0,0,0,0,0,0,0
4126,그래인스쿠키 롯데백화점본점,좋아요 향도 맛도 가격도,0,0,0,0,0,0,0,0,0,1,0
4127,그래인스쿠키 롯데백화점본점,친절하고 커피도 내취향,1,1,0,0,0,0,0,0,0,0,0
4128,세마카페,저렴하고 빨리 나와요,0,0,0,0,0,0,0,0,0,1,0
4129,서울커피 익선점,운좋게 웨이팅도없이 바로 들어가고 자리도 잘잡았습니당 맛도있고 양도 여러명이서 괜찮아용 세트로 먹으면 양이많습니당,0,0,0,0,0,0,0,0,0,1,0
4130,서울커피 익선점,새우로제파스타 위 위 라자냐 스테이크는살짝 질기고 고기냄새가 먹물리조또는 쏘쏘했어요 매장작아웨이팅있었어요 식전빵도맛나요,0,0,0,0,0,0,0,0,0,0,0
4131,서울커피 익선점,예약하고 가서 기다리지 않고 먹을 수 있었어요 조금 일찍 도착해서 한옥거리 산책 후 한정 메뉴 라자냐 샐러드 항정살 스테이크 에 그베네딕트 주문했습니다 산책하면서 전화로 미리 주문을 해놓았더니 음식이 바로 나왔고 친절했습니다 음식은 맛있고 채소도 싱싱 했어요 가귁은 조금 비싸고 양은 그렇게 많지 않습니다 메장은 아담합니다 독특한 경험이었습니다,1,0,0,0,0,0,0,0,0,0,0
4132,서울커피 익선점,신선한 재료로 만들어진 것 같았고 맛있고 양도 넉넉했음 본인기준 기다리기 싫은 분들은 꼭 예약하고 가시길 친절한 직원분들 수고하세용,1,0,0,0,0,0,0,0,0,1,0
4133,서울커피 익선점,다 너무 맛있게 먹었어요,0,0,0,0,0,0,0,0,0,0,0
4134,서울커피 익선점,네이버 예약은 필수인 거 같아용 시로 예약했구 그 시간이 오픈이었는데 시작부터 웨이팅이 있더라구요 다행히 바로 자리 안 내해주셔서 앉았구 라자냐도 먹을 수 있었습니당 넘넘 맛있어요 라자냐 그리구 샐러드도 소스가 너무 맛있고 오믈렛도 부드러워 빵이랑 너무 잘어울렸어요 나중에 가면 다른 종류의 음식도 도전하고 싶어용,0,0,0,0,0,0,0,0,0,0,0
4135,서울커피 익선점,핵비추 솔직히 왜가는지 모르겠어요 인스타 업로드용 사진땜에 가는거같은데 솔직히 안국쪽으로 좀만가면 훨씬 분위기 좋고 이 색적인곳 많은데 굳이 여기까지 와서 줄서서 여기를 대 여자친구들 모임이었는데 진짜 너무 실망했어요 일단 음식이 너무너 무너무너무 별로 로제파스타 한약재맛 면 덜 삶김 새우 부실 라자냐 텁텁함 브런치메뉴 사진만 예쁘게 나옴,0,0,0,0,0,0,0,0,0,0,0
4136,서울커피 익선점,예약시간보다 분 일찍 도착 시부터 식사 예약을 받는곳이라 시간되서 다시 오라는 안내를 받았어요 장소가 워낙 협소하다보 니 그럴수도 있겠다 싶어서 알겠다고 답하고 다른곳 다녀오긴 시간이 안되서 매장밖에서 서서 기다림 예약할때 메모에 예쁜 좌석으 로 예약부탁드립니다 라고 남겼지만 결과는 접시 개를 한꺼번에 놓기로 힘든 매우 협소한 가장 안쪽 구석 인 자리 물론,0,0,0,0,0,0,0,0,0,0,0
4137,서울로 PH,와 케이크 다먹고 싶은거 참았어요 케이크도 음료도 맛있고 무엇보다 루프탑 최고입니닼 모기 물렸지만 좋아요,0,0,1,1,0,1,0,0,0,0,0
4138,서울로 PH,내돈내산 제 생일 셀프로 케익주문 했오용 우째 홀케익은 무조건 신사에서 구매해야 한다거 생각했는지 혹시나 하는 마음에 인사점에 전화하니 흔쾌히 이곳에서도 주문이 가능하여서 당장 냅 다 얼그레이로 주문했아여 이 케익 처음 먹은게 조각이였는데 그 때의 첫 맛과는 살 짝 달라요 말린 잎 그런거 씹히는 것도 전혀 없어 향도 맛도 전체적으로 연했어요 홀케익 주문시,0,0,0,0,0,0,0,0,0,0,0
4139,서울로 PH,뷰가 좋아요 실내도 쾌적한데 야외가 넓고 커요,0,0,1,0,0,0,0,0,1,0,0
4140,서울로 PH,루프탑 카페라 시원하고 뷰도 좋아요 특히 자리에 앉아서 보이는 북악산과 북한산이 너무 멋졌어요 커피와 케이크도 맛있어요,0,1,0,1,0,0,0,0,1,0,0
4141,서울로 PH,안녕인사동 층 엘리베이터타고 올라가면 바로 보임 커피맛은 조금 싱겁지만 시원하게 탁트인 하늘보기에 좋은 뷰맛집,0,0,0,0,0,0,0,0,1,0,0
4142,서울로 PH,직원 생일 선물용으로 방문하여 포장했어요 주변에 예쁜 매장이라고 추천하고 다녔는데 저는 정작 년만에 방문했네요 예전보다 루프탑이 더 예뻐졌어요,0,0,1,0,0,0,0,0,0,0,0
4143,서울로 PH,키햐 케이크 넘 맛있떠여 다음엔 홀케이크 꼭 도전해 보겠어요 절미절미 인절미 절라맛있궁 얼그레이 케이크는 크림 안에 얼 그뤠이 잎이 씹혀요 정성 가득한 케이크 잘 먹었슘다,0,0,0,1,0,0,0,0,0,0,0
4144,서울로 PH,바깥공기 쐬며 맛난 아메와 인절미케이크 신세계였던,0,1,0,1,0,0,0,0,0,0,0
4145,익선잡방,양갱 덕후로서 안가볼수없어서 방문했습니다 시중에 파는 양갱맛은 아니고 달지않고 담백합니다 밤양갱안에 밤이 들어있고 피스타치 오양갱 안에도 피스타치오 들어있어요 모든 좌석이 등받이없고 불편합니다 그래도 분위기가 좋고 노트북 하시는 분들 많아요 회사 건 물 층이라 직장인분들 많네요 주차는 시간 지원되고 이후 분당 원입니다 주문시 주차등록하세요,0,0,1,0,0,0,0,0,0,0,0
4146,익선잡방,팥차와 팥앙금 팥 좋아하시는분들은 을지로 갔을때 한번쯤 들리만한 카페 인테리어 맛집 반은 분위기로 호텔 라운지바에 온 기 분이랄까 저녁때 가면 더 분위기 있어요 데이트코스로도 좋을듯,0,0,1,0,0,0,0,0,0,0,0
4147,익선잡방,분위기 좋은 곳에서 다양한 양갱을 맛볼 수 있어서 좋았습니다 모나카도 맛있었어요,0,0,1,1,0,0,0,0,0,0,0
4148,익선잡방,분위기가 정말 여행 온것 같았어요 햇살도 비추니 무드도 장난 없습니다 근데 아직은 카페 안이 진짜 많이 추웠고 아이스음료 마시긴 힘든것 같아요 사람 없을때가서 그런가 지인 추천으로 온 카페였는데 모나카는 정말 맛있었어요 음료는 음 다음부터는 디저트 먹으러만 가려고요,0,0,1,1,0,0,0,0,0,0,0
4149,익선잡방,앙버터설기랑 팥라떼는 가면 꼭 먹는 메뉴 사람 많이 없는 시간에 가면 으슥하고 조용해서 분위기 넘넘 좋아요 다 맛있는데 앙버터 설기랑 팥라떼는 또 말하지만 넘넘 좋아요 이 동네가면 꼭 가는 카페,0,0,1,1,0,0,0,0,0,0,1
4150,익선잡방,찾는데 조금 해맸지만 정말 분위기있고 좋았습니다 커피도 맛있고 앙버터 백설기도 맛났습니다 모나카 아이스크림은 다이닝에서 디저트로 나오는 급으로 깔끔하고 맛있었어용,0,1,1,1,0,0,0,0,0,0,0
4151,익선잡방,인테리어도 이쁘고 팥라떼랑 아메리카노 맛있어용 양갱도 특이한 것들 많고 별로안달고 넘 맛있네용,0,1,1,1,0,0,0,0,0,0,0
4152,익선잡방,예전 생각이 나는 장소 오랫만에 오니 좋다,0,0,0,0,0,0,0,0,0,0,0
4153,소진담 안녕인사동점,판을 직접 가져다 경험해볼 수 있는 카페 자리마다 기구가 다 준비되어 있고 내가 원하는 다양한 음악을 감상할 수 있었어요 청음실 도 따로 준비되어 있어 공간 안에서 꽉찬 음악을 들을 수 있다는 점도 좋았어요 색다른 경험을 해볼 수 있어 적극 추천하고 싶은 곳,0,0,0,0,0,0,0,0,0,0,0
4154,소진담 안녕인사동점,노래도 들을수있고 분위기도 좋아요,0,0,0,0,0,0,0,0,0,0,0
4155,소진담 안녕인사동점,분위기 좋고 좋아하는 음악도 맘껏 즐길수 있네요 볼륨 업,0,0,1,0,0,0,0,0,0,0,0
4156,소진담 안녕인사동점,음료가 너무 비싸요,0,0,0,0,0,0,0,0,0,0,0
4157,뮤직컴플렉스 서울,테이블석이 풍경 멀리 보기가 좋아요 메뉴 다 맛있는데 라구파스타는 간이 좀 세고 양이 많아요 커피를 많이 마시고 싶지는 않았는데 인당 잔의 페어링세트를 무조건 시켜야해서 좀 그랬어요 분위기가 좋아서 데이트하기는 좋아요,0,0,1,0,0,0,0,0,1,0,0
4158,뮤직컴플렉스 서울,모든 메뉴가 맛있는 집은 오랜만에 방문했어요 커피도 세 잔 모두 맛있었는데 특히 율무라떼가 정말 입니다 커피 페어링 꼭 드세요 직원분들도 너무 친절하신데 주말 남자직원분이 정말 천사십니다 다들 적게 일하시거 많이 버세요,1,1,0,0,0,1,0,0,0,0,0
4159,뮤직컴플렉스 서울,주말 창가자리 브런치 예약하고 갔습니다 통창이 탁트여 좋았으나 공간이 생각보단 크지않고 너무 시끄러워서 기대한 분위기가 아니라 좀 실망했네요 음식은 무난하고 식전이랑 식중간에 나오는 두커피가 맛있었어요 디저트 커피는 요즘 너무 맛있는 크림라떼들이 많아서 그런지 큰 임팩트는 없는맛 한번 방문으로 만족합니다,0,1,0,0,0,0,0,0,0,0,0
4160,뮤직컴플렉스 서울,뷰가 너무 아름다워요 음식도 모두 신선하고 맛있었습니다 다만 사람이 많으면 다소 음료가 늦게 나오는 것 같아요 시그니처크림라떼 엄청 크림이 쫀쫀하고 부드러워서 맛있었어요 부라타치즈샐러드도 강추하는 메뉴,0,0,0,0,0,1,0,0,1,0,0
4161,뮤직컴플렉스 서울,예약제라 창가자리 앉고 너무 좋았어요 음식도 다 맛있고 분위기가 너무 좋네요 다음에 재방문 필수 입니당,0,0,0,0,0,0,0,0,0,0,0
4162,뮤직컴플렉스 서울,예약하려면 브런치 페어링 인 커피페어링 다 시켜야 되는점이 좀 아쉬웠어요 음식도 많이 남고 가격도 좀 하지만 여유로운 분위기와 초록초록한 뷰가 넘 좋았어요,0,0,0,0,0,0,0,0,0,0,0
4163,뮤직컴플렉스 서울,보신각뷰가 정말 좋아요 메뉴 설명도 하나하나 친절하게 해주셨고 음악도 흘러나와 엄마도 저도 만족스러운 티타임을 즐겼습니 다 다음번엔 창가뷰 예약해서 브런치 먹으러 오겠습니다,0,0,0,0,0,0,0,0,1,0,0
4164,뮤직컴플렉스 서울,종로에 풍경이 좋은 카페 옛날갬성 노래 들으면서 추억에 빠질 수 있는 공간이네용 뷰도 너무 좋고 분위기도 좋고 커피맛은 더더 좋네요,0,1,1,0,0,0,0,0,1,0,0
4165,뮤직컴플렉스 서울,독립문 주민 종로에도 독립밀방이 생겼다길래 다녀왔습니다 음식도 맛있고 페어링드링크라고 식전티와 곁들임음료로 나오는 티 칵테일이 있는데 처음 먹어보는 티칵테일은 오묘하면서도 음식과 잘 어울리네요 처음엔 이게 뭐지하다가도 집에 가서도 계속 생각나 더라구요 보신각은 녹음에 가려져 잘 보이진 않았지만 그래도 통창뷰가 너무 시원하더라구요 저녁때가 되니 은은한 조명을,0,0,0,0,0,0,0,0,0,0,0
4166,디언타이틀드카페,크 치즈케이크 엄청 달달하고 맛있어요 아래 시트는 바삭바삭하고 위는 달콤한데 슈가파우더까지 뿌려주셔서 치팅데이에 기분전환 하기 딱 리뷰 이벤트로 주셨던 다쿠아즈는 무화과가 들어가서 씨가 톡톡 씹혔습니다 감사히 잘 먹었습니다,0,0,0,1,0,0,0,0,0,0,0
4167,디언타이틀드카페,해 쨍쨍한 주말에 들어가서 맛있는 커피와 디저트로 힐링하고 왔던 카페 커피 원두 두가지 모두 주문해서 먹어봤는데 둘 다 신메뉴였던 딸기초코파블로바도 정말 맛있어요 신선한 과일 넉넉하게 올려주셔서 다시 한 번 감동 초코와 과일의 조합은 두말하면 입아프죠 친절하게 설명도 해주셔서 좋았습니당,1,1,0,1,0,0,0,0,0,0,0
4168,디언타이틀드카페,마지막 파인애플 빙수였어용 진짜 파인애플 과일 그대로고 신선했어요 진짜 맛있었어요 파인애플 빙수 드시려면 일찍 오 셔야합니다 그리고 시그니처 문덕 커피도 맛있어요 최고최고 다음에 또 올게요,0,0,0,1,0,0,0,0,0,0,0
4169,디언타이틀드카페,파인애플 빙수 먹어봤는데 맛있어요 딱 달달한 파인애플을 써주셔서 인공적인 맛 없이 달고 맛있네요 그리고 안에 코코팜에 들어갈 법한 코코넛 젤리가 들어있어서 씹히는 맛도 있고 좋아요 특이한 빙수 드시고 싶은 분께 추천드립니다,0,0,0,1,0,0,0,0,0,0,0
4170,디언타이틀드카페,을지로에 있는 문덕커피 을지 문덕 마감시간 시 시에 방문했는데 핫플이네요 사람들이 많아요 파인애플빙수 맛이 예상가 지만 너모 커여워서 시켰습니다 원 입니다 커피명장이라 커피맛이 궁금하지만 그것은 다음에 방문하는걸로 엄청 친절하셔 요 푹신한 쿠션이 있어 편하게 대화가능합니다 네이버영수증이나 인스타그램 이벤트 있어요 다쿠아즈 얻을수 있어요 짱짱 맨,0,0,0,0,0,0,0,0,0,0,0
4171,디언타이틀드카페,여친이랑 우연히 검색해서 와서 딸기 초코 파블로바랑 을지로문덕커피 먹었는데 파블로바는 머랭이랑 초코 딸기 섞어먹었더니 쫄깃쫄깃하고 달달하면서 딸기랑 버무려지니 상큼했습니다 문덕커피도 시그니처 답게 꾸덕꾸덕하면서 라띠가 부드럽고 엄청 맛있어요 다음에는 파인애플 방수도 맛있어보이는데 먹으러오고 싶어요,0,1,0,1,0,0,0,0,0,0,0
4172,디언타이틀드카페,상호명에 대해 여쭤보니 을지로니까 을지문덕이 떠오르셨다고 메뉴에 특이하게 파블로바가 있어서 주문하였는데 머랭위에 생크림과 모듬과일이 소복하게 올려진 비쥬얼이 마음에 들었는데 맛은 더욱 마음에 들었습니다 거기다 커피도 정말 맛있었습니다 사장님께서 커피에 진심이신듯 합니다,0,1,0,1,0,0,0,0,0,0,0
4173,디언타이틀드카페,최근에 오픈한 곳이라고 해서 방문해봤어요 다른데서 본 적 없는 디저트들 위주로 주문해봤는데 두개 다 맛있고 특색있었어요 커피도 원두 가지 중에 고를 수 있어서 좋았습니당 파블로바 모둠이 특히 새롭고 맛있었던 것 같아요,0,0,0,1,0,0,0,0,0,0,0
4174,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,나도 더디어 가봣다 블루보틀 광화문점은 청계청 바로 앞이라서 좋아요 매장은 상상보다 작고 테이크아웃 유동인구 중심의 카페라 앉아서 오래 집중하거나 하는 카페는 아닙니당 매장에 사람 많았고 직원분덜은 아주 친절했습니다 디카페인도 되구 라떼는 엄청 꼬소하고 맛났어요 양이 적어서 완샷에 끝나는게 좀 아쉽,1,1,0,0,0,0,0,0,0,0,0
4175,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,직원분들이 친절해요 아이스크림이랑 커피가 너무 잘어울려요 맛있어요,1,1,0,1,0,0,0,0,0,0,0
4176,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,지하철역도 가깝고 청계천 바로앞이라서 접근성도 좋아요 주문받는 직원분도 메뉴설명 친절하게 해주셔서 잘 먹고 갑니다,1,0,0,0,0,0,0,0,0,0,0
4177,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,저녁 시대에 방문하니까 확실히 웨이팅도 없이 편하게 조용하게 커피 즐길 수 있었어요 직원분들도 친절하시고 매장도 깨끗하고 좋았습니다 커피도 맛있어요,1,1,0,0,1,0,0,0,0,0,0
4178,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,블루보틀 여기저기 생긴 건 알았는데 움직이는 동선에 걸리지 않아 오늘에서야 드디어 교토 블루보틀 이후 두번째 음료도 맛있고 디저트도 맛있어 다만 너무 작은 디저트 불편한 테이블 의자 또 갈 것 같진 않아,0,0,0,1,0,1,0,0,0,0,0
4179,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,요즘 저렴한 가격 뛰어난 맛의 로스터리 카페 많아 가성비는 떨어지지만 가끔 이런 데 와서 마시면 기부니가 좋아지는 갬성의 영역 블루보틀이니 당연히 맛도 좋고 라떼 사랑합니다,0,1,0,0,0,0,0,0,0,1,0
4180,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,아이스드립 르완다라서 고민도안하고 바로시켰고요 다른 농장 르완다에 비해 밍밍한느낌은 있었어요 테라로사 르완다저스틴 리저브 르완다쇼리랑 비교했을 때 제빙기 호시자키라서 커피맛 확 살려주는것같아요,0,0,0,0,0,0,0,0,0,0,0
4181,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,우유가 맛있어서 그런지 라떼 맛있어요 놀라플로트도 맛있어요 아이스크림 올라간 라떼 좋아요,0,1,0,0,0,0,0,0,0,0,0
4182,노우즈종로 풍경 X 독립밀방 X 커넥츠커피,커피마시러 갔는데 자리가 많이 없어서 직원 추천 원두 구매하고 왔어요,0,0,0,0,0,0,0,0,0,0,0
4183,을지로 문덕 커피,찾아갈 정도로 맛있어요 근데 초코 다 묻힌 컵을 그대로 주시는건 좀 아쉽네요,0,0,0,0,0,0,0,0,0,0,0
4184,을지로 문덕 커피,젤라또가 너무 먹고 싶었는데 이런 좋은 곳을 찾을 수 있어서 행복했어요 직원 언니분들이 너무 친절해요 진짜 맘같으면 다 시식하고 싶을만큼 너무 맛있었고 베스트메뉴가 찐이네용,1,0,0,0,0,0,0,0,0,0,0
4185,을지로 문덕 커피,커피도 맛있지만 다양한 젤라또 정말 맛있네요,0,1,0,1,0,0,0,0,0,0,0
4186,을지로 문덕 커피,마스크해제기념 좀 달지만 피스타치오 꼭드세요 정말 진한맛 한없이 퍼먹고싶다,0,0,0,0,0,0,0,0,0,0,0
4187,을지로 문덕 커피,젤라토아이스크람이 수제라서 참 맛있네요 추천하는 맛집입니다,0,0,0,1,0,0,0,0,0,0,0
4188,을지로 문덕 커피,젤라또 너무너무 맛나용,0,0,0,1,0,0,0,0,0,0,0
4189,을지로 문덕 커피,친절하고 자세한 설명에 먹기도 전에 찐이다 싶었어요 제대로된 바닐라의 맛 추천합니다,1,0,0,0,0,0,0,0,0,0,0
4190,젤라떼리아 징코,작년 이맘때는 없던 곳인데 그 후 여름에 새로 생긴 곳이네요 두유를 활용하거나 독특한 빵들도 있고 매장도 커요 빵은 큼직한 편이지만 그래도 가격은 좀 있어요 오븐이 있어서 매장에서 먹을 때 좋을 것 같아요 주차가능하고 전용쇼핑백은 만원넘으면 하나 제공된다 합니다,0,0,1,0,0,0,0,0,0,0,0
4191,젤라떼리아 징코,한적한 곳에 숨어있는 카페입니다 층 건물에 층에 빵집이 있고 같은 이름의 레스토랑이 층에 있어요 야외에서도 차를 마실 수 있어요,0,0,0,0,0,0,0,0,0,0,0
4192,젤라떼리아 징코,직장인근이라 신세계로 안내려가도 다양한 베이커리살수 있어 좋네요,0,0,0,0,0,0,0,0,0,0,0
4193,젤라떼리아 징코,빵이 맛있고 매장이 넓어 좋아요,0,0,1,1,0,0,0,0,0,0,0
4194,젤라떼리아 징코,빵이 맛있네요 두유를 활용해서 빵을 만드는 게 인상적이에요,0,0,1,0,0,0,0,0,0,0,0
4195,젤라떼리아 징코,소금빵 지나가다 구매 맛은 두유로 만들어서 그런가 빵이 식감이 좀 다르고 고소한 느낌 재구매 의사는 없음 레스큐어 버터 사용 및 두유나 비건빵도 있는 곳,0,0,0,0,0,0,0,0,0,0,0
4196,젤라떼리아 징코,굿굿 벌써 몇번째 방문인디 후훗 회현만 가면 무조건 넬보스코만 가게되는 마법,0,0,0,0,0,0,0,0,0,0,0
4197,젤라떼리아 징코,토욜에 시까지 한데요,0,0,0,0,0,0,0,0,0,0,0
4198,아우어베이커리 숭례문점,사람이 많지않은 시간에 가서 좋았어요 바람도 선선하게 불고요 디저트 먹고싶었는데 외부에서 먹으려면 칼을 제공해주시지 않더라 구요 카페공간이 아니어서 그런가봐요 빵 살짝 잘라서 주실수 있냐하니 그렇게 안된다고 해서 못먹었어요 그점이 아쉽네요,0,0,0,0,0,0,0,0,0,0,0
4199,아우어베이커리 숭례문점,전시 보고 카페가기 딱 좋아여,0,0,0,0,0,0,0,0,0,0,0
4200,아우어베이커리 숭례문점,좌석이 특이해요 커피는 양에 비해 상당히 비싸지만 맛은 나쁘지않다는 전반적으로 커피는 양도너무적고 쏘쏘 소금빵은 맛있었어요,0,0,0,1,0,0,0,0,0,0,0
4201,아우어베이커리 숭례문점,소금빵 지나가다 구매 맛은 촉촉계로 다 식어서 맛도 없고 풍미도 없고 검은 이상한 게 묻어있음 음료 구매 안하면 카페에 못 있는데여,0,0,0,0,0,0,0,0,0,0,0
4202,아우어베이커리 숭례문점,카페 분위기가 좋습니다 커피 맛도 괜찮고 바나나빵도 많이 안달고 괜찮았어요,0,1,1,0,0,0,0,0,0,0,0
4203,아우어베이커리 숭례문점,커피 냠냠굿 카페직원분들 다 훈남훈녀라 더 좋아여 뭐 추천해주시냐고 물어봤더니 엄청친절하게 알려주시고 전시 보고나서 카페한잔 정말 추천해요 회현의 최고의 카페,1,1,0,0,0,0,0,0,0,0,0
4204,아우어베이커리 숭례문점,조용하고 커피도 맛있었어요,0,1,0,0,0,0,0,0,0,0,1
4205,아우어베이커리 숭례문점,샹들리에가 멋지네요,0,0,1,0,0,0,0,0,0,0,0
4206,아우어베이커리 숭례문점,커피가 생각보다 정말 맛있어요,0,1,0,0,0,0,0,0,0,0,0
4207,넬보스코 남촌빵집,커피도 정말 맛있고 아침식사대용으로 최곱니다 불린 귀리가 들어있는 요거트 넘 맛있고 든든하고요 그리고 참 친절하세요,1,1,0,1,0,0,0,0,0,0,0
4208,넬보스코 남촌빵집,전체적 분위기도 깔끔하고 샐러드집이라 그런지 재료 신경 많이 쓰시는것 같아요 자리에 놓인 꽃들도 다 생화,0,0,1,0,0,0,0,0,0,0,0
4209,넬보스코 남촌빵집,테이블마다 생화있는게 기분이 좋네요,0,0,0,0,0,0,0,0,0,0,0
4210,넬보스코 남촌빵집,사진은 그냥 이뻐서 찍은 사진 요거트 먹고싶어서 충동적으로 들린 곳인데 아메리카노 맛있고 인테리어 완전 예쁘고 알바분들 너무 착하셔서 기분 좋게 먹고 나왔어요 다음에 서울역 올 일 있으면 또 오려구요,1,1,1,0,0,0,0,0,0,0,0
4211,넬보스코 남촌빵집,샐러드가 다양하고 오트밀 맛있어요,0,0,0,1,0,0,0,0,0,0,0
4212,넬보스코 남촌빵집,맛있오용 자주 애용합니다,0,0,0,0,0,0,0,0,0,0,0
4213,넬보스코 남촌빵집,맛이나 가격이나 좋은데 픽업알람 빨리해주세요 앞에서 기다리구 있었는데 음료수 만들어지고 분뒤에 알람해주시다니,0,0,0,0,0,0,0,0,0,0,0
4214,넬보스코 남촌빵집,픽업알람 빨리해주세요 그리고 오늘따라 유독 커피가 맛없네요,0,0,0,0,0,0,0,0,0,0,0
4215,카페피크닉,커피랑 크로플 너무 맛있습니다 카페도 너무 이쁘고 직원분도 친절하시고 카페 나오는데 센스있는 커피탈취제 서비스까지,1,1,1,1,0,0,0,0,0,0,0
4216,카페피크닉,오늘 을 기억하기에 딱 알맞은 장소 적산가옥을 리모델링했어요 분위기 넘나 좋아요 올라가는 길두 오밀조밀 어느곳에서 셔터 를 눌러두 멋지게 담아내는 이곳 힐링이 따로 없었답니당 심지어 사장님 친절하시지 직원분들 친절하시지 오시는 손님들도 친절하시 지 발목깁스를 했는데 세상에 차를 이층까지 올려다주시고 난방기 빵빵하게 틀어주시고 흡입하다가 잔해들만,1,0,1,0,0,0,0,0,0,0,0
4217,카페피크닉,맛나요 적산가옥을 그대로 살린 곳 층은 신발 벗고 들어가는 곳 바닥에 앉아서 차 한잔 마시기 좋아요,0,0,1,0,0,0,0,0,0,0,0
4218,카페피크닉,한옥 가옥이 분위기가 좋고 편안하고 친절해요 오미자에이드는 예쁘고 정성이 담겼어요 커피가 더 맛있었어요,0,1,1,0,0,0,0,0,0,0,0
4219,카페피크닉,사장님 완 전 좋으세요 너무 밝으시고 기분좋게 갔다가 더 기분좋게 나왔어요 또 갈게요 꼭 저희 커플 부산에서 왔다고 했는 데 기억하실지 모르겠어요 반짝 반짝,1,0,0,0,0,0,0,0,0,0,0
4220,카페피크닉,아기자기 대화하기 좋아요,0,0,0,0,0,0,1,0,0,0,0
4221,카페피크닉,분위기도 좋고 음료도 맛있었어요,0,0,1,0,0,1,0,0,0,0,0
4222,카페피크닉,피크닉 근처에 있어서 위치 쵝오 따뜻한 날에는 밖에서도 마실수있더라구요 사장님이 그래도 아직 춥다구 방석이랑 담요까지 챙겨주시더라구요 센스짱 여러분 인절미 와플인가 그것도 맛있더라구요 꼭 츄라이해보세요,1,0,0,1,0,0,0,0,0,0,0
4223,카페피크닉,계단집으로 올라가는 계단이 근사해요 사장님 매우 친절하셔서 기분 좋았습니다,1,0,0,0,0,0,0,0,0,0,0
4224,계단집,한적하게 있기 좋은 공간이네요,0,0,0,0,0,0,0,0,0,0,0
